time,ax (m/s^2),ay(m/s^2),az(m/s^2),wx (deg/s),wy (deg/s),wz (deg/s)
0.0440608398266157,-0.220744702119121,-0.108994855544819,10.3919796817069,0.300711656332097,-0.697559212864504,-1.0048452110781
0.0851662654206467,-0.221560690716522,-0.220919556818564,10.3407239408102,0.583888779685864,-0.46872921419478,-0.651793213130559
0.12560870027929,-0.222376679313921,-0.221852115215593,10.3400128650324,0.583888779685864,-0.46872921419478,-0.651793213130559
0.165388144402546,-0.223192667911321,-0.222784673612622,10.3393134462347,0.583888779685864,-0.46872921419478,-0.651793213130559
0.201852634848864,-0.224008656508722,-0.223717232009651,10.3386723123367,0.583888779685864,-0.445846214327815,-0.651793213130559
0.244947032649057,-0.224824645106121,-0.224649790406679,10.3379146086391,0.583888779685864,-0.445846214327815,-0.651793213130559
0.284726476772313,-0.225640633703521,-0.225582348803708,10.3372151898414,0.583888779685864,-0.445846214327815,-0.651793213130559
0.321190967218631,-0.226456622300922,-0.226514907200735,10.3365740559434,0.583888779685864,-0.445846214327815,-0.651793213130559
0.363622374283438,-0.227272610898323,-0.227447465597764,10.3358280092258,0.583888779685864,-0.445846214327815,-0.651793213130559
0.406053781348244,-0.228088599495722,-0.234696650012168,10.3350819625082,0.583888779685864,-0.445846214327815,-0.651793213130559
0.450474160619213,-0.236123589255837,-0.229312582391822,10.3343009448506,0.583888779685864,-0.445846214327815,-0.651793213130559
0.486938651065531,-0.229720576690523,-0.23024514078885,10.3336598109527,0.583888779685864,-0.445846214327815,-0.651793213130559
0.530033048865725,-0.230536565287922,-0.231177699185879,10.3329021072551,0.583888779685864,-0.445846214327815,-0.651793213130559
0.569812492988981,-0.231352553885322,-0.232110257582908,10.3322026884573,0.609632154536214,-0.445846214327815,-0.651793213130559
0.606276983435298,-0.232168542482723,-0.233042815979937,10.3315615545594,0.583888779685864,-0.445846214327815,-0.651793213130559
0.646056427558554,-0.232984531080123,-0.233975374376965,10.3308621357616,0.583888779685864,-0.445846214327815,-0.651793213130559
0.695780732712624,-0.233800519677522,-0.234907932773994,10.3299878622644,0.46620478037002,-0.445846214327815,-0.651793213130559
0.73556017683588,-0.234616508274923,-0.235840491171023,10.3292884434666,0.583888779685864,-0.445846214327815,-0.651793213130559
0.775339620959136,-0.235432496872324,-0.236773049568052,10.3285890246688,0.583888779685864,-0.445846214327815,-0.651793213130559
0.811804111405454,-0.236248485469722,-0.237705607965081,10.3279478907709,0.583888779685864,-0.445846214327815,-0.651793213130559
0.861528416559524,-0.237064474067123,-0.238638166362109,10.3270736172737,0.583888779685864,-0.445846214327815,-0.651793213130559
0.90130786068278,-0.237880462664524,-0.239570724759138,10.3263741984759,0.583888779685864,-0.483984547439433,-0.651793213130559
0.937772351129097,-0.238696451261924,-0.240503283156167,10.3509995686474,0.583888779685864,-0.49161221406176,-0.651793213130559
0.980866748929291,-0.239512439859323,-0.254069093587943,10.3249753608804,0.583888779685864,-0.49161221406176,-0.651793213130559
1.02263516525871,-0.240328428456724,-0.358439539880402,10.3242409711427,1.57929927389909,-0.541954813769095,-0.651793213130559
1.05379572982192,-0.241144417054124,-0.211717828260383,10.3236930930844,2.23146477010776,-1.32308235922805,-0.651793213130559
1.10020508129905,-0.280461745185995,-0.200017134622664,10.322877104487,1.40767677489681,1.92254427190366,-0.651793213130559
1.13335461806843,-0.259620730295255,-0.319014208904018,10.3222942554889,1.02152615214168,8.30690123478852,-0.730249212674465
1.17976396954557,-1.00065494653419,-0.158549718168714,10.3214782668915,2.02551777130503,14.0322278015046,-0.651793213130559
1.23943313573045,-0.193059374707331,-0.864836558741933,10.3204291386948,-7.3656653740998,18.5836564750451,-0.651793213130559
1.26595276514595,-0.208313365630159,1.61220563976156,10.3199628594963,-10.770655754305,9.71420572660722,-0.651793213130559
1.31899202397696,-0.327264889799732,0.556466951434551,10.3948298133078,-14.7248381313176,5.40304855166992,-0.779284212389384
1.35214156074634,-0.159330874599794,0.0732249042442401,10.3689804602401,-18.9810761065742,1.28410857561516,-2.38798882121909
1.4184406342851,-0.864836558741933,2.94671320734881,10.3593925942207,-23.5119100802344,-0.775361412412209,-2.18381005422425
1.4615350320853,0.306304755171218,4.14343431297585,10.4175900666853,-26.2304104644305,-5.20784518664419,-0.201284153249574
1.4880546615008,0.954485650757821,4.9064030798449,10.2992134351624,-24.1003300768136,-8.82102416563915,-0.729023337681582
1.53446401297793,0.202884520956121,0.662038390468179,10.4163077988894,-20.2167580993906,-5.02816693768873,3.46638399626195
1.57755841077813,-0.673943103832296,3.21954336625703,10.1881515585663,-12.4731509444076,-13.1373300155465,0.732170618823829
1.60297305563465,-1.37015789739689,4.76907802739244,10.4824805884785,-10.9079537535068,-16.715659119744,-2.82710838798448
1.63391262328607,-2.30334188568361,5.11298662162419,11.0841216097366,-8.88967316524006,-8.47777916763459,-6.29474098032557
1.65512832681847,-0.860580720253706,4.69154162516949,12.4658263589792,-5.18262718679078,0.274968281481761,-9.94000285913402
1.6538023453477,-0.144338402471493,3.93331336348533,11.6438460738782,0.789835778488608,5.52661675095157,-12.3907721448865
1.66816714461443,-1.41220462412292,3.23570528326803,10.7676880315698,5.26918300244814,9.64555672700632,-16.2015543893994
1.67369206740933,0.235076520085698,3.03271840551478,10.1948834644949,11.2416459677275,14.5367979485713,-18.9810761065742
1.70518412734024,-0.303723748286737,2.16792786150015,11.7524308422322,7.17419274137347,18.1268285867917,-17.9219201127315
1.75855488153894,-0.175413621288553,0.791722292554986,11.3927080975584,18.2816008768011,6.03854214797551,-15.5458801665445
1.79634535345603,-0.43540070252269,3.13291014829555,11.0180993894719,22.6202176515787,10.67529172102,-12.4868807443278
1.82617993654847,0.134676616948445,-0.460214249656486,11.0849521695589,29.2105216132663,0.748646378728054,-8.31851348856047
1.86927433434867,-0.670101088132751,1.66681177836679,10.0061569588962,34.0502760851307,-4.35883919157983,-5.65218634406103
1.90905377847192,-0.96141463773422,-0.91940191053308,10.0054575400984,40.468957547816,-10.1253551580564,-1.97328645544813
1.96010406509677,-0.515485820150381,0.857992223643837,9.45880346474017,42.9574837833491,-13.7294276371043,0.9565547775194
2.011817342457,-0.568605822070777,0.153549267508314,10.0541837163431,38.4781365593895,-18.6721556083701,0.976168777405376
2.10132109173433,-0.733793369527319,-0.705589028960039,10.1536760403261,34.221898584133,-24.5416450742481,0.544660779913925
2.14773044321146,-0.429534081348689,-1.88369060702068,9.3443319215049,29.8283626096746,-19.7018906023837,-1.37672664891618
2.18750988733472,0.434803051562191,-0.469159316495131,9.64683055154109,24.2677936420006,-14.9307851301203,-4.83938218878621
2.22728933145797,0.858166338217568,-2.88354863503497,9.31766657983986,20.5607476635514,-10.4857624059612,-9.18388316352968
2.26706877558123,0.39061393844727,-3.44706369926809,9.52752136162123,15.720993191687,-5.69749468379762,-13.2145601400975
2.30021831235061,-0.312636675166338,-1.01423532819092,11.1482058570824,10.5379937218181,0.892809277889966,-16.561198870642
2.3274009325015,-1.57368293905842,-3.69324246325514,13.0907220838482,3.98201425993103,5.21769625274745,-20.1275143999094
2.32563295720713,-2.07929473079746,-4.51890635402443,12.5247834779714,-0.377197214726919,8.76684953211464,-23.1000160826289
2.32673794176611,-3.24135963499492,-5.39516153783254,11.842568439795,-6.34966018000629,14.7118528975536,-26.4981415628741
2.3167930807353,1.13792164525193,-6.20662056587566,11.514278741591,-10.5372491556619,6.32466137131217,-29.9256880429482
2.353920561917,-4.45447239727973,-6.85048367739563,10.7556308286282,-16.9216061185468,0.728337716346118,-33.3973660227658
2.34662766382774,-5.26300052750363,-7.28865724960954,10.1872627138441,-18.4868033094476,-4.4618126909812,-35.4980254105537
2.34994261750468,-6.07152865772752,-7.74029319968697,9.79557361586717,-24.3945400751033,-9.61048766104964,-22.1585440881021
2.39303701530487,-6.70319125946493,-3.49443266998858,11.1086741237834,-34.46829041654,-13.4891561385012,-28.8665320491056
2.42950150575119,5.36583704068107,-4.52529437904408,10.5184812282638,-28.1310070533815,15.4709146931408,-19.7995247351495
2.44055135134098,4.2473990316046,-5.33382250926798,10.1645558882915,-30.7200550383302,11.3961062168295,-23.8359333583507
2.5355800234132,3.47929730789191,-6.14235063949186,10.3608060030412,-24.7887814728114,-15.6859241257304,-19.7018906023837
2.56209965282871,2.73396458029166,-8.85075667802242,11.7626306996997,-15.1916513286038,5.47513000125088,-14.1266111347953
2.56209965282871,2.26673825215533,-9.81094211756311,11.0678018377886,-18.9810761065742,0.892809277889966,0.00723718303819964
2.56541460650565,0.22830159435014,-2.75801753205993,12.3689685124678,-4.66775968978394,-3.80964719477253,-6.85079787709297
2.58861928224421,-1.28214270282875,-7.0151126149711,10.2461741763314,-0.342872714926457,-7.68831567222409,-10.6745471548637
2.58419934400829,0.522475197862853,-7.68896377002409,9.82514348837295,3.05525276531871,-12.5967191436893,-12.1848251460838
2.58066339341956,-0.541587612256048,-3.8655326271062,9.19522749079997,8.54717273339172,-9.50751416164827,-3.1231571987634
2.5786744212134,-2.09809392388042,-4.55609212010596,8.65455927465263,14.1306247009326,-3.60370019596979,5.06323600364541
2.62508377269053,-1.15772226025174,-2.25741893557278,9.99286800173855,10.67529172102,1.27037877569499,8.63641643287289
2.65491835578297,-2.20735636983943,-1.46883568990499,10.3460744946131,18.0550591781181,12.81793261241,11.7565134647343
2.68475293887541,0.0134587101016787,-0.754493043536006,10.8845686839974,8.46136148389057,5.32066975214883,14.0090587641393
2.71458752196786,0.767147158416143,-0.20385468974314,10.8250889437369,15.0001786958774,18.4130146760371,12.706443996712
2.75105201241417,-0.298455959041518,-1.20367290956734,10.5970492732135,1.57929927389909,22.2769726535742,9.53022640767678
2.77160472521119,0.399328918705217,-2.38612656558769,9.17772103829175,1.61362377369955,-1.94631720560491,8.61582173299262
2.76596930396039,-0.329820728914445,-3.63983018106532,8.32280162490967,6.62500074456616,-4.96196968807356,12.0386608530941
2.77259921131427,0.0359709309525815,-4.47807778170452,7.61522294116414,12.9407087078501,-3.82926119465851,6.98696819700734
2.79414641021437,-1.10702488869528,-5.53416269747537,11.0342443067205,18.3210740515716,-3.92406219410739,4.67340775591165
2.80740622492212,-0.379782961355971,-0.709059755970407,10.1917943648047,14.3823376994692,-3.32910419756615,4.3939082575365
2.78751650286049,-0.0942781265020631,-0.678718302409938,9.73734700095269,-4.27646039205875,-0.9263892115342,0.570158979765679
2.84387071536844,-0.267892190220333,-0.775001834497805,10.3090635832311,0.642730779343793,-0.880623211800255,-0.909226961633976
2.88365015949169,-0.116006737152833,-0.585474952328457,10.3041530804217,0.171994782080389,-0.85774021193329,-1.85315070614653
2.92342960361495,-0.000864917569696643,2.78430816250626,10.3750420898208,0.232062656731187,-0.85774021193329,-0.691021212902512
2.96320904773821,0.0601968414000371,1.7993258286603,10.3743426710231,0.171994782080389,-0.85774021193329,-0.740056212617446
2.99635858450758,-0.0609358332425848,1.16377423636956,10.2895381417933,0.46620478037002,-0.85774021193329,-0.798898212275375
3.04608288966165,-0.186881175327018,0.294846435883116,10.2886638682961,0.583888779685864,-0.85774021193329,-0.710635212788489
3.09580719481572,-0.139570489506327,-0.858148366488245,10.2877895947988,0.583888779685864,-0.85774021193329,-0.651793213130559
3.14884645364673,-0.171668816475484,-0.0164430141675619,10.2868570364018,0.583888779685864,-0.85774021193329,-0.465460214213791
3.20520066615468,-0.172484805072885,-0.304150393753374,10.285866193105,0.583888779685864,-0.85774021193329,-0.406618214555877
3.24498011027793,-0.173300793670284,-0.196858093052727,10.2851667743072,0.583888779685864,-0.85774021193329,-0.426232214441853
3.30133432278588,-0.188554784593112,-0.17231359317968,10.2841759310103,0.583888779685864,-0.85774021193329,-0.416425214498858
3.34111376690914,-0.174932770865085,-0.172193380573814,10.2834765122126,0.583888779685864,-0.85774021193329,-0.416425214498858
3.38089321103239,-0.175748759462486,-0.173125938970843,10.2827770934148,0.549564279885402,-0.85774021193329,-0.445846214327815
3.42133564589104,-0.176564748059885,-0.193008375419994,10.2820660176371,0.583888779685864,-0.85774021193329,-0.445846214327815
3.4604520992789,-0.177380736657285,-0.1749910557649,10.2813782558193,0.583888779685864,-0.85774021193329,-0.416425214498858
3.50023154340216,-0.178196725254686,-0.175923614161927,10.2806788370215,0.583888779685864,-0.85774021193329,-0.436039214384848
3.54001098752541,-0.193450716177512,-0.176856172558956,10.2799794182237,0.583888779685864,-0.85774021193329,-0.426232214441853
3.57979043164867,-0.158171698961345,-0.177788730955985,10.2792799994259,0.583888779685864,-0.85774021193329,-0.396811214612881
3.61956987577193,-0.180644691046886,-0.191354541387763,10.2785805806282,0.583888779685864,-0.85774021193329,-0.377197214726905
3.65934931989518,-0.188679680807002,-0.16070396969792,10.2778811618304,0.583888779685864,-0.85774021193329,-0.436039214384848
3.69912876401844,-0.182276668241685,-0.180586406147071,10.2771817430326,0.583888779685864,-0.85774021193329,-0.406618214555862
3.73780322358272,-0.211968661489938,-0.187835590561475,10.2765017525348,0.583888779685864,-0.85774021193329,-0.681214212959531
3.77868765226495,-0.183908645436487,-0.182451522941128,10.2757829054371,0.583888779685864,-0.85774021193329,-0.85774021193329
3.81515214271127,-0.184724634033885,-0.208650585407655,10.2751417715391,0.583888779685864,-0.85774021193329,-0.887161211762261
3.84830167948065,-0.185540622631286,-0.184316639735186,10.274558922541,0.583888779685864,-0.85774021193329,-1.06368721073603
3.91791570669635,-0.186356611228687,-0.185249198132215,10.2733349396449,0.583888779685864,-0.85774021193329,-1.0048452110781
3.9576951508196,-0.187172599826087,-0.186181756529244,10.2726355208471,0.583888779685864,-0.85774021193329,-0.85774021193329
3.99747459494286,-0.187988588423486,-0.187114314926272,10.2719361020493,0.583888779685864,-0.85774021193329,-0.85774021193329
4.03725403906611,-0.188804577020887,-0.188046873323301,10.2712366832516,0.583888779685864,-0.85774021193329,-0.85774021193329
4.07371852951243,-0.204058567943715,-0.195296057737705,10.2705955493536,0.583888779685864,-0.85774021193329,-0.916582211591219
4.11018301995875,-0.226531560029254,-0.208861868169481,10.2699544154557,0.583888779685864,-0.85774021193329,-1.0048452110781
4.15659237143588,-0.191252542813087,-0.20979442656651,10.2691384268583,0.583888779685864,-0.85774021193329,-1.0048452110781
4.18642695452832,-0.192068531410487,-0.191777106911416,10.2686138627599,0.583888779685864,-0.85774021193329,-0.916582211591219
